Customer;ST;GENDER;Education;Customer Lifetime Value;Income;Monthly Premium Auto;Number of Open Complaints;Policy Type;Vehicle Class;Total Claim Amount;Customer;ST;GENDER;Education;Customer Lifetime Value;Income;Monthly Premium Auto;Number of Open Complaints;Total Claim Amount;Policy Type;Vehicle Class;Customer;State;Customer Lifetime Value;Education;Gender;Income;Monthly Premium Auto;Number of Open Complaints;Policy Type;Total Claim Amount;Vehicle Class;Unnamed: 0;Customer;State;Customer Lifetime Value;Response;Coverage;Education;Effective To Date;EmploymentStatus;Gender;Income;Location Code;Marital Status;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Policy Type;Policy;Renew Offer Type;Sales Channel;Total Claim Amount;Vehicle Class;Vehicle Size;Vehicle Type;month
AY18433;Washington;F;High School or Below;2738281.89%;45473.0;76.0;1/0/00;Special Auto;Two-Door Car;188.938397;LR33381;Nevada;M;Doctor;2204185.64%;0.0;65.0;1/0/00;312.0;Personal Auto;Four-Door Car;UF27940;Washington;3863.309585;College;F;47199.0;100.0;3.0;Corporate Auto;480.0;SUV;884;SM39580;Arizona;3187.351993;No;Extended;Doctor;2011-02-09;Unemployed;M;0;Suburban;Married;85;27.0;29;0.0;1;Corporate Auto;Corporate L2;Offer2;Call Center;595.160486;Two-Door Car;Large;A;February
FT56968;Arizona;M;High School or Below;259009.60%;22398.0;67.0;1/2/00;Personal Auto;Four-Door Car;321.6;SK46419;California;M;High School or Below;407284.94%;96443.0;102.0;1/0/00;489.6;Personal Auto;SUV;XI52305;California;4984.618655;Bachelor;M;86305.0;62.0;0.0;Personal Auto;80.73124;Four-Door Car;886;LL92275;California;5028.739297;No;Basic;College;2011-01-22;Unemployed;F;0;Urban;Married;67;21.0;60;0.0;5;Personal Auto;Personal L3;Offer4;Web;216.196521;Four-Door Car;Medsize;A;January
OX36896;Cali;M;High School or Below;1053607.80%;92983.0;87.0;1/1/00;Corporate Auto;Four-Door Car;153.205591;BY88757;California;M;Master;518246.23%;0.0;135.0;1/1/00;939.528475;Personal Auto;SUV;HZ25580;Washington;2396.192355;High School or Below;F;39062.0;61.0;0.0;Corporate Auto;346.991025;Two-Door Car;887;BC47264;California;7684.887717;No;Extended;College;2011-02-05;Employed;F;62192;Rural;Single;98;30.0;28;0.0;5;Special Auto;Special L3;Offer3;Agent;243.292609;Two-Door Car;Medsize;A;February
LN34660;Cali;F;College;946311.33%;69654.0;118.0;1/0/00;Corporate Auto;SUV;629.532731;TP87527;California;F;High School or Below;239213.11%;0.0;65.0;1/0/00;361.181122;Corporate Auto;Four-Door Car;US78266;California;6993.838856;High School or Below;F;0.0;65.0;2.0;Corporate Auto;468.0;Four-Door Car;889;ZD72991;California;4899.977003;No;Extended;Doctor;2011-01-25;Employed;M;76594;Suburban;Married;122;26.0;9;1.0;1;Personal Auto;Personal L3;Offer1;Agent;832.453791;SUV;Medsize;A;January
KJ87930;Cali;F;Bachelor;388650.48%;0.0;112.0;1/0/00;Corporate Auto;SUV;1185.988301;WL45773;California;F;Doctor;280860.60%;83497.0;69.0;1/0/00;196.523187;Special Auto;Four-Door Car;XQ12791;California;3401.881747;High School or Below;M;41972.0;86.0;0.0;Personal Auto;691.709371;Four-Door Car;891;BV98316;Arizona;6520.824777;No;Extended;Bachelor;2011-02-04;Employed;F;93721;Suburban;Married;80;22.0;62;0.0;6;Personal Auto;Personal L1;Offer2;Agent;489.594642;Four-Door Car;Large;A;February
XT36360;Arizona;F;High School or Below;678489.37%;0.0;64.0;1/1/00;Personal Auto;Four-Door Car;460.8;TT36693;Nevada;M;College;436293.12%;58842.0;110.0;1/0/00;528.0;Personal Auto;Four-Door Car;EU59853;California;4126.61326;College;M;34080.0;107.0;1.0;Personal Auto;220.644418;Four-Door Car;892;LO99872;Oregon;5497.659883;No;Basic;College;2011-02-22;Employed;M;28128;Suburban;Married;70;6.0;52;0.0;4;Personal Auto;Personal L3;Offer3;Agent;336.0;Two-Door Car;Medsize;A;February
IX35050;Arizona;M;Bachelor;2359468.02%;76358.0;66.0;1/0/00;Special Auto;Four-Door Car;86.461582;PT12544;Arizona;M;College;688046.89%;63935.0;87.0;1/0/00;221.61885;Personal Auto;Four-Door Car;QR21417;California;4462.997006;Bachelor;F;0.0;73.0;3.0;Corporate Auto;350.4;Two-Door Car;893;ST91578;California;6466.304259;No;Extended;Master;2011-01-19;Unemployed;M;0;Rural;Divorced;90;3.0;76;0.0;7;Personal Auto;Personal L3;Offer3;Call Center;144.776935;Four-Door Car;Medsize;A;January
UN97379;Oregon;M;Bachelor;253862.63%;18608.0;71.0;1/0/00;Corporate Auto;Four-Door Car;340.8;CI24326;Oregon;M;Bachelor;359106.67%;0.0;96.0;1/0/00;460.8;Personal Auto;Four-Door Car;CI27304;California;9320.090224;College;M;40269.0;81.0;2.0;Personal Auto;329.980754;Four-Door Car;894;IS85460;California;5956.545724;No;Basic;High School or Below;2011-01-10;Employed;F;48993;Suburban;Married;74;6.0;29;0.0;4;Personal Auto;Personal L1;Offer2;Call Center;810.461707;Two-Door Car;Medsize;A;January
UG79499;Washington;M;Bachelor;1168137.43%;70930.0;99.0;1/0/00;Personal Auto;Four-Door Car;190.43446;FG99706;Oregon;F;College;552154.26%;0.0;77.0;1/0/00;369.6;Personal Auto;Four-Door Car;FT65961;California;4962.208409;College;F;23300.0;63.0;1.0;Corporate Auto;339.906034;Four-Door Car;896;YB57848;Oregon;9928.986032;No;Extended;Doctor;2011-01-02;Employed;F;75716;Rural;Single;247;2.0;32;0.0;1;Personal Auto;Personal L3;Offer1;Branch;562.088587;Luxury Car;Medsize;A;January
UA50747;Washington;F;High School or Below;2599775.00%;62262.0;72.0;1/0/00;Corporate Auto;Four-Door Car;193.505325;OM63414;Arizona;F;Bachelor;507165.15%;62258.0;65.0;1/0/00;117.450428;Personal Auto;Two-Door Car;DP87594;Oregon;2816.758764;Bachelor;F;66023.0;70.0;0.0;Personal Auto;265.629611;Two-Door Car;897;FK28721;Oregon;7714.650119;No;Basic;High School or Below;2011-01-08;Unemployed;M;0;Suburban;Single;74;33.0;24;0.0;2;Corporate Auto;Corporate L2;Offer3;Agent;532.8;Two-Door Car;Medsize;A;January
TV82603;Cali;F;Bachelor;1489539.80%;48081.0;188.0;1/0/00;Personal Auto;Luxury SUV;881.360959;EW82164;California;F;Bachelor;416741.96%;56901.0;104.0;1/0/00;499.2;Personal Auto;SUV;ME44353;Oregon;5876.054314;College;F;32848.0;74.0;0.0;Personal Auto;250.454012;Four-Door Car;901;YZ19736;Arizona;2580.849899;Yes;Basic;College;2011-02-09;Employed;M;46900;Suburban;Married;66;13.0;59;0.0;1;Personal Auto;Personal L2;Offer2;Web;316.8;Four-Door Car;Medsize;A;February
JP94676;Oregon;F;Bachelor;942297.41%;34115.0;119.0;1/0/00;Personal Auto;SUV;466.122541;CA96230;California;M;Doctor;918951.83%;99443.0;117.0;1/4/00;228.049424;Personal Auto;SUV;GX29162;Arizona;13023.9329;High School or Below;F;64985.0;108.0;0.0;Personal Auto;16.425514;Two-Door Car;903;AG85127;Oregon;8085.448545;No;Basic;Bachelor;2011-01-14;Employed;M;61409;Urban;Married;68;30.0;80;0.0;2;Special Auto;Special L3;Offer3;Web;264.040157;Four-Door Car;Medsize;A;January
VU53417;Arizona;M;High School or Below;383735.76%;23051.0;99.0;1/0/00;Personal Auto;Two-Door Car;475.2;QN17712;Oregon;F;College;823122.34%;0.0;113.0;1/0/00;373.073162;Personal Auto;SUV;LY69932;Oregon;8209.59982;High School or Below;M;68022.0;103.0;0.0;Personal Auto;494.4;Sports Car;904;CY18875;Oregon;8390.122077;No;Extended;High School or Below;2011-01-05;Unemployed;F;0;Suburban;Single;78;22.0;3;0.0;2;Personal Auto;Personal L3;Offer1;Web;732.340362;Four-Door Car;Small;A;January
RX13282;Oregon;M;Bachelor;1216874.49%;14973.0;115.0;1/0/00;Personal Auto;SUV;828.0;QJ93301;Nevada;M;Master;405337.38%;44661.0;101.0;1/0/00;436.836944;Personal Auto;Two-Door Car;OU76593;Oregon;6912.03963;College;M;0.0;96.0;0.0;Personal Auto;460.8;Four-Door Car;910;YF54705;Nevada;7356.010439;No;Extended;College;2011-02-24;Employed;M;36812;Urban;Married;92;23.0;98;1.0;4;Personal Auto;Personal L3;Offer1;Branch;392.695097;Two-Door Car;Medsize;A;February
AL96740;Cali;F;College;290393.98%;67763.0;73.0;1/1/00;Personal Auto;Four-Door Car;59.861963;RK59543;California;F;High School or Below;559538.99%;74454.0;71.0;1/0/00;340.8;Personal Auto;Four-Door Car;KZ84621;Nevada;8253.266591;High School or Below;F;62375.0;103.0;1.0;Personal Auto;411.228571;SUV;913;OD18225;California;6631.665538;No;Extended;College;2011-01-18;Employed;M;32918;Suburban;Married;84;33.0;69;0.0;3;Personal Auto;Personal L2;Offer3;Agent;403.2;Four-Door Car;Medsize;A;January
JH62891;Oregon;F;College;517870.42%;66943.0;65.0;1/1/00;Special Auto;Four-Door Car;53.084753;RC95515;Arizona;M;College;479283.05%;20647.0;63.0;1/0/00;185.061408;Personal Auto;Four-Door Car;UX32931;California;5184.94945;College;F;49312.0;65.0;1.0;Corporate Auto;230.104769;Four-Door Car;916;UK66803;Oregon;4926.282836;No;Basic;Bachelor;2011-01-09;Employed;F;49185;Rural;Married;61;11.0;92;0.0;8;Corporate Auto;Corporate L3;Offer3;Branch;126.950071;Two-Door Car;Medsize;A;January
SW19699;Arizona;F;Bachelor;275574.80%;49648.0;70.0;1/0/00;Personal Auto;Four-Door Car;65.954813;EC71986;Washington;F;High School or Below;242928.05%;26736.0;63.0;1/0/00;367.92773;Personal Auto;Four-Door Car;PE63707;Nevada;5452.171237;Bachelor;M;88567.0;67.0;0.0;Personal Auto;321.6;Four-Door Car;923;GN93462;California;6496.197101;No;Extended;Bachelor;2011-01-22;Employed;M;89285;Rural;Married;81;25.0;3;0.0;3;Personal Auto;Personal L3;Offer2;Call Center;109.032565;Four-Door Car;Medsize;A;January
QJ40732;Arizona;M;College;488033.96%;97984.0;61.0;1/1/00;Personal Auto;Four-Door Car;407.450118;CJ97736;Oregon;F;College;582818.22%;31364.0;74.0;1/0/00;461.269135;Personal Auto;Four-Door Car;NS74173;Nevada;2968.077571;College;M;91646.0;74.0;0.0;Corporate Auto;57.678779;Two-Door Car;924;ID45268;California;6006.963446;No;Extended;College;2011-01-08;Unemployed;F;0;Suburban;Married;80;5.0;10;0.0;8;Personal Auto;Personal L3;Offer2;Web;488.910614;Four-Door Car;Medsize;A;January
QO86948;Nevada;M;High School or Below;807165.30%;0.0;112.0;1/0/00;Personal Auto;SUV;806.4;YL72747;California;M;High School or Below;226531.86%;0.0;61.0;1/0/00;292.8;Personal Auto;Four-Door Car;GJ70481;Arizona;4428.038374;High School or Below;M;0.0;64.0;0.0;Personal Auto;628.801638;Four-Door Car;928;RO32883;Oregon;7804.597655;No;Premium;Bachelor;2011-01-20;Unemployed;F;0;Rural;Married;117;18.0;84;4.0;8;Personal Auto;Personal L3;Offer1;Branch;91.055318;Four-Door Car;Medsize;A;January
VY19543;Cali;F;Bachelor;831113.59%;0.0;72.0;1/0/00;Corporate Auto;Four-Door Car;311.329282;AL21967;Oregon;M;Master;1017147.78%;74243.0;84.0;1/0/00;71.311211;Corporate Auto;Four-Door Car;YI95434;California;2907.898828;College;F;51020.0;73.0;0.0;Personal Auto;350.4;Four-Door Car;930;VO29645;Oregon;5169.49937;Yes;Basic;High School or Below;2011-02-26;Medical Leave;M;12430;Suburban;Single;73;22.0;13;0.0;4;Personal Auto;Personal L3;Offer2;Call Center;350.4;Four-Door Car;Medsize;A;February
ST43550;Oregon;M;Bachelor;572732.71%;99934.0;71.0;1/0/00;Special Auto;Four-Door Car;460.323855;EG40823;Oregon;F;Bachelor;430347.14%;0.0;116.0;1/0/00;765.566699;Personal Auto;SUV;CA96568;Oregon;9709.746073;College;M;0.0;133.0;0.0;Corporate Auto;827.085431;SUV;932;NU42684;Nevada;3394.720301;No;Extended;College;2011-01-28;Employed;F;83431;Suburban;Married;84;13.0;33;0.0;1;Personal Auto;Personal L3;Offer2;Web;403.2;Four-Door Car;Medsize;A;January
ZQ11381;Arizona;M;Bachelor;1687038.82%;61063.0;85.0;1/0/00;Personal Auto;Four-Door Car;262.504882;WI29961;Nevada;M;High School or Below;543744.37%;28343.0;69.0;1/0/00;331.2;Personal Auto;Two-Door Car;CM66204;Arizona;26770.44534;College;F;26335.0;113.0;1.0;Personal Auto;355.818306;SUV;936;PP62909;Oregon;12168.64405;No;Basic;Master;2011-02-22;Unemployed;F;0;Rural;Single;109;28.0;96;0.0;2;Special Auto;Special L2;Offer1;Agent;30.989755;Sports Car;Medsize;A;February
ON39271;Cali;M;Master;273800.20%;0.0;74.0;1/0/00;Personal Auto;Two-Door Car;263.365432;ZR11692;California;M;Bachelor;510329.66%;74948.0;64.0;1/0/00;216.744457;Corporate Auto;Four-Door Car;DX80961;Arizona;16265.58682;Bachelor;F;85322.0;134.0;0.0;Personal Auto;735.491986;SUV;937;GA50461;Oregon;4726.869327;Yes;Extended;Bachelor;2011-01-10;Medical Leave;F;13037;Suburban;Married;124;28.0;49;0.0;1;Personal Auto;Personal L1;Offer2;Agent;839.348464;SUV;Small;A;January
XI41106;Arizona;M;College;1687432.82%;55390.0;71.0;1/0/00;Corporate Auto;Two-Door Car;256.268091;MN62189;California;F;High School or Below;899198.45%;17331.0;117.0;1/0/00;1138.255325;Personal Auto;SUV;TF77410;Arizona;4819.183706;College;M;74730.0;61.0;0.0;Personal Auto;421.235276;Four-Door Car;940;KM58067;California;4526.94696;No;Basic;High School or Below;2011-02-09;Employed;F;92921;Rural;Married;112;35.0;49;0.0;1;Personal Auto;Personal L2;Offer2;Call Center;109.28708;SUV;Medsize;A;February
ZS88847;Oregon;F;Bachelor;238760.61%;27592.0;62.0;1/0/00;Personal Auto;Four-Door Car;297.6;MQ32284;California;F;College;1223277.63%;35133.0;102.0;1/0/00;692.962785;Personal Auto;SUV;HI16452;Oregon;3028.780121;High School or Below;M;0.0;94.0;1.0;Special Auto;483.881752;Four-Door Car;941;KH81863;Oregon;4605.036646;Yes;Basic;College;2011-01-28;Medical Leave;F;22571;Suburban;Single;63;29.0;51;0.0;9;Corporate Auto;Corporate L3;Offer2;Web;302.4;Four-Door Car;Large;A;January
RU49126;Washington;F;College;446533.57%;61846.0;112.0;1/0/00;Personal Auto;SUV;215.8182;NS38229;Nevada;F;College;512603.89%;63147.0;64.0;1/0/00;87.565229;Personal Auto;Four-Door Car;CW98845;Oregon;2316.796105;Bachelor;M;0.0;64.0;0.0;Personal Auto;307.2;Four-Door Car;942;OY70124;Washington;12741.84754;Yes;Basic;Bachelor;2011-01-07;Employed;F;73054;Urban;Married;106;34.0;36;1.0;2;Personal Auto;Personal L3;Offer1;Branch;419.365958;SUV;Medsize;A;January
ZJ73220;Arizona;F;College;1309258.58%;0.0;188.0;1/0/00;Special Auto;Luxury Car;1353.6;IP68868;Oregon;M;High School or Below;381961.95%;0.0;111.0;1/0/00;799.2;Personal Auto;Two-Door Car;QL45827;Washington;25807.063;College;F;71210.0;214.0;1.0;Personal Auto;1027.2;Luxury Car;944;AH22694;California;5850.451386;No;Basic;Doctor;2011-01-24;Employed;M;24317;Suburban;Married;73;2.0;35;1.0;3;Corporate Auto;Corporate L1;Offer1;Call Center;350.4;Four-Door Car;Medsize;A;January
CU36986;Cali;F;High School or Below;416516.66%;55897.0;104.0;1/0/00;Personal Auto;Four-Door Car;499.2;NB27041;Arizona;F;High School or Below;903567.11%;34337.0;113.0;1/0/00;542.4;Corporate Auto;Four-Door Car;FS67103;Oregon;2747.771656;Bachelor;M;0.0;80.0;0.0;Special Auto;576.0;Two-Door Car;946;SN58128;Oregon;10396.53186;No;Extended;College;2011-02-18;Employed;F;34948;Urban;Married;130;20.0;15;0.0;7;Personal Auto;Personal L1;Offer4;Branch;443.786437;SUV;Small;A;February
AA71604;Arizona;F;Master;1198659.21%;87560.0;98.0;1/1/00;Personal Auto;Two-Door Car;470.4;VB77950;California;F;High School or Below;376636.66%;22439.0;98.0;1/0/00;470.4;Personal Auto;Four-Door Car;YA12007;California;9199.539814;College;F;0.0;80.0;0.0;Personal Auto;572.847549;Four-Door Car;948;NM88660;Nevada;3585.884123;No;Extended;Master;2011-01-10;Employed;M;49080;Rural;Single;91;14.0;68;0.0;1;Corporate Auto;Corporate L2;Offer1;Agent;25.299;Four-Door Car;Small;A;January
VX39856;Arizona;F;Doctor;350045.44%;89398.0;86.0;1/0/00;Personal Auto;Four-Door Car;82.409922;YU49449;California;M;Bachelor;262627.94%;41990.0;66.0;1/0/00;316.8;Personal Auto;Four-Door Car;KH16079;Washington;4709.52218;High School or Below;F;0.0;66.0;0.0;Personal Auto;470.576119;Four-Door Car;951;JM47657;Oregon;2491.257604;Yes;Basic;High School or Below;2011-02-12;Medical Leave;F;25965;Suburban;Divorced;65;23.0;27;0.0;1;Personal Auto;Personal L3;Offer1;Agent;329.206567;Four-Door Car;Medsize;A;February
QQ89253;Oregon;F;College;1022180.50%;0.0;134.0;1/0/00;Personal Auto;SUV;643.2;HI51182;Oregon;F;College;845367.77%;59888.0;106.0;1/0/00;712.682559;Personal Auto;Four-Door Car;DW14769;Arizona;3920.511337;High School or Below;F;0.0;108.0;1.0;Personal Auto;525.392239;Two-Door Car;953;IS95117;Arizona;5874.820212;No;Basic;College;2011-01-25;Employed;F;35301;Rural;Married;74;23.0;68;0.0;7;Personal Auto;Personal L3;Offer1;Agent;128.643975;Four-Door Car;Medsize;A;January
EI91403;Cali;M;High School or Below;257827.10%;34946.0;65.0;1/0/00;Personal Auto;Two-Door Car;420.35698;MS18916;California;M;College;350856.95%;20978.0;98.0;1/1/00;1176.2788;Personal Auto;Four-Door Car;CN13435;California;5493.698779;College;F;44369.0;68.0;0.0;Personal Auto;185.291566;Four-Door Car;954;KB58189;Oregon;2550.659053;No;Basic;College;2011-02-10;Employed;F;69230;Urban;Married;63;31.0;13;0.0;1;Special Auto;Special L2;Offer3;Agent;283.241868;Four-Door Car;Medsize;A;February
QG15435;Arizona;F;College;624259.57%;75680.0;78.0;1/0/00;Personal Auto;Four-Door Car;136.787725;IE40701;California;M;High School or Below;287735.43%;32807.0;73.0;1/0/00;350.4;Personal Auto;Four-Door Car;KO95143;California;8521.738901;High School or Below;M;37910.0;108.0;0.0;Personal Auto;518.4;Four-Door Car;955;XB35510;California;8704.278179;No;Basic;Bachelor;2011-01-05;Employed;M;38072;Rural;Married;113;10.0;36;1.0;3;Personal Auto;Personal L3;Offer1;Branch;151.055863;SUV;Medsize;A;January
FZ55002;Nevada;F;Doctor;522028.10%;0.0;69.0;1/0/00;Personal Auto;Four-Door Car;331.2;UT48216;Nevada;M;College;784016.58%;58414.0;210.0;1/2/00;1008.0;Personal Auto;Luxury SUV;GT66241;California;2414.072446;High School or Below;M;0.0;71.0;0.0;Personal Auto;511.2;Four-Door Car;956;VH45094;Arizona;7286.789075;No;Basic;High School or Below;2011-02-13;Employed;M;65870;Urban;Married;61;21.0;40;1.0;2;Personal Auto;Personal L2;Offer2;Branch;202.847644;Four-Door Car;Large;A;February
HX77930;Washington;F;College;313643.21%;49532.0;79.0;1/1/00;Personal Auto;Four-Door Car;220.186677;VN92740;Arizona;F;College;277104.50%;50071.0;71.0;1/0/00;18.918935;Corporate Auto;Two-Door Car;PP97061;Nevada;4282.947971;College;F;40864.0;109.0;1.0;Personal Auto;166.937747;SUV;957;QK12068;Oregon;5293.717318;No;Basic;High School or Below;2011-01-17;Unemployed;F;0;Suburban;Single;74;14.0;43;0.0;4;Personal Auto;Personal L3;Offer4;Agent;712.126586;Four-Door Car;Small;A;January
VB87946;Cali;M;College;497035.73%;49714.0;63.0;1/3/00;Personal Auto;Four-Door Car;266.165535;HI74419;Washington;M;College;809287.70%;50825.0;102.0;1/0/00;369.614729;Personal Auto;SUV;SB24397;California;7519.133631;High School or Below;M;96306.0;95.0;1.0;Personal Auto;185.355353;Four-Door Car;959;QR72180;California;3241.314176;No;Extended;Doctor;2011-01-20;Employed;F;66889;Urban;Married;80;6.0;16;0.0;1;Personal Auto;Personal L1;Offer2;Call Center;294.319428;Four-Door Car;Small;A;January
TA34903;Oregon;M;High School or Below;583889.92%;81082.0;73.0;1/0/00;Personal Auto;Four-Door Car;281.295903;DY30071;Oregon;M;Bachelor;565923.84%;69387.0;71.0;1/0/00;71.517444;Personal Auto;Four-Door Car;LB97434;Arizona;5531.627731;Bachelor;M;50648.0;69.0;1.0;Personal Auto;331.2;Two-Door Car;961;US90854;Oregon;11177.7521;No;Basic;Bachelor;2011-01-16;Employed;M;20742;Urban;Single;100;17.0;52;0.0;2;Personal Auto;Personal L2;Offer2;Web;455.851876;SUV;Medsize;A;January
NZ26102;Oregon;F;High School or Below;228961.87%;0.0;65.0;1/0/00;Personal Auto;Four-Door Car;468.0;JU74347;Oregon;M;Bachelor;794351.33%;60214.0;100.0;1/1/00;291.287905;Corporate Auto;Sports Car;TC81636;Arizona;10196.1106;High School or Below;M;0.0;100.0;0.0;Corporate Auto;720.0;SUV;963;XO90806;California;8406.763319;No;Basic;College;2011-02-24;Employed;F;67128;Urban;Married;105;33.0;90;0.0;4;Personal Auto;Personal L3;Offer1;Agent;339.017729;SUV;Small;A;February
DS97676;Oregon;F;College;255505.15%;0.0;72.0;1/0/00;Personal Auto;Four-Door Car;518.4;PW51793;Oregon;M;Bachelor;732589.27%;52920.0;93.0;1/0/00;1101.05432;Personal Auto;Four-Door Car;NU84299;Arizona;2854.114491;High School or Below;M;71126.0;71.0;0.0;Personal Auto;324.739746;Four-Door Car;967;CI51999;Arizona;8161.1704;No;Basic;College;2011-01-05;Medical Leave;M;12266;Suburban;Married;114;25.0;36;1.0;3;Personal Auto;Personal L1;Offer1;Branch;732.050007;SUV;Medsize;A;January
JO63462;Cali;M;Bachelor;330799.90%;79797.0;84.0;1/0/00;Corporate Auto;Two-Door Car;31.755601;UF59346;California;M;Bachelor;417034.07%;90310.0;104.0;1/0/00;166.355491;Personal Auto;SUV;RT63209;California;5994.255419;Master;F;74284.0;74.0;0.0;Personal Auto;268.130863;Four-Door Car;968;QX22025;California;12148.94098;No;Basic;High School or Below;2011-01-05;Employed;F;37025;Urban;Married;101;15.0;36;0.0;2;Corporate Auto;Corporate L1;Offer3;Branch;427.243803;SUV;Medsize;A;January
VT78274;Arizona;M;College;493122.13%;0.0;68.0;1/0/00;Personal Auto;Four-Door Car;480.159011;BY54111;Oregon;M;High School or Below;1937890.78%;21159.0;73.0;1/0/00;350.4;Personal Auto;Four-Door Car;SD67101;Nevada;3600.934326;High School or Below;F;25147.0;101.0;0.0;Personal Auto;694.598288;SUV;971;HF15113;Oregon;4883.551402;No;Basic;Bachelor;2011-01-02;Disabled;F;19096;Suburban;Divorced;64;17.0;5;0.0;3;Personal Auto;Personal L3;Offer1;Web;374.8996;Two-Door Car;Medsize;A;January
YQ15567;Oregon;F;Bachelor;903430.58%;18846.0;115.0;1/0/00;Personal Auto;SUV;552.0;BW94308;Washington;F;High School or Below;2009689.34%;92766.0;71.0;1/0/00;379.029102;Personal Auto;Two-Door Car;HS14476;Washington;9162.063169;College;M;29723.0;80.0;0.0;Personal Auto;20.985105;Four-Door Car;975;JO90877;Washington;2869.997625;No;Basic;Bachelor;2011-02-18;Employed;F;70974;Suburban;Married;71;15.0;0;0.0;1;Personal Auto;Personal L3;Offer1;Agent;340.8;Four-Door Car;Large;A;February
TR88637;Arizona;F;High School or Below;810591.08%;38893.0;103.0;1/0/00;Personal Auto;SUV;41.965252;GQ46925;Arizona;M;High School or Below;582168.43%;77563.0;143.0;1/0/00;545.999699;Personal Auto;Sports Car;DA28072;Arizona;7380.086414;Master;F;21841.0;91.0;0.0;Corporate Auto;436.8;Four-Door Car;976;II32272;California;25390.54546;No;Extended;High School or Below;2011-02-17;Disabled;F;19359;Suburban;Married;129;0.0;62;0.0;2;Personal Auto;Personal L3;Offer4;Call Center;928.8;Sports Car;Medsize;A;February
TC88986;Oregon;M;High School or Below;561968.91%;0.0;153.0;1/0/00;Special Auto;SUV;1027.000029;RF14806;Arizona;F;College;309580.34%;33415.0;78.0;1/0/00;374.4;Personal Auto;Four-Door Car;JO98946;Oregon;2655.996158;Bachelor;M;31796.0;68.0;0.0;Personal Auto;377.442796;Four-Door Car;977;EM53324;Oregon;7343.52792;No;Basic;College;2011-02-15;Unemployed;F;0;Suburban;Single;72;26.0;12;3.0;2;Personal Auto;Personal L3;Offer1;Branch;345.6;Four-Door Car;Medsize;A;February
DW96592;Cali;M;Bachelor;804487.24%;71391.0;67.0;1/0/00;Personal Auto;Four-Door Car;284.000172;LZ19268;California;F;College;1163889.95%;25370.0;102.0;1/0/00;489.6;Personal Auto;Sports Car;QG25195;Oregon;4866.647452;Bachelor;F;0.0;68.0;0.0;Personal Auto;444.030724;Four-Door Car;984;NC58480;Nevada;4838.208972;No;Basic;Bachelor;2011-01-23;Employed;F;73769;Urban;Married;61;24.0;95;2.0;3;Personal Auto;Personal L3;Offer4;Web;239.540223;Four-Door Car;Medsize;A;January
MT23134;Oregon;M;High School or Below;532572.45%;0.0;73.0;1/0/00;Personal Auto;Two-Door Car;496.474767;FU74983;Nevada;F;Bachelor;2280053.54%;68771.0;96.0;1/0/00;276.268778;Personal Auto;Four-Door Car;HT50748;Oregon;2779.85389;Doctor;F;38893.0;69.0;0.0;Personal Auto;279.960213;Two-Door Car;985;EK87864;Arizona;2821.947219;No;Basic;College;2011-01-06;Employed;F;38977;Rural;Married;70;27.0;22;0.0;1;Special Auto;Special L2;Offer1;Agent;139.489926;Four-Door Car;Medsize;A;January
BM69081;Arizona;M;Bachelor;694752.40%;0.0;100.0;1/0/00;Personal Auto;SUV;925.137143;KB99097;California;F;Bachelor;446299.70%;0.0;73.0;1/3/00;350.4;Special Auto;Two-Door Car;HC42288;California;4563.018085;College;F;39187.0;118.0;1.0;Corporate Auto;566.4;SUV;986;QY46560;Arizona;2152.081322;No;Basic;Bachelor;2011-02-26;Unemployed;M;0;Suburban;Single;65;8.0;50;0.0;1;Personal Auto;Personal L2;Offer2;Agent;460.379966;Two-Door Car;Medsize;A;February
QL77686;Nevada;F;College;472478.61%;23986.0;119.0;1/0/00;Corporate Auto;SUV;463.335061;QC30857;Nevada;F;College;293115.52%;45768.0;73.0;1/0/00;191.934494;Personal Auto;Two-Door Car;RK45396;California;5380.316469;Bachelor;M;0.0;73.0;0.0;Corporate Auto;350.4;Four-Door Car;989;OW84864;California;6081.048248;No;Extended;College;2011-01-31;Unemployed;F;0;Suburban;Single;82;26.0;33;0.0;3;Personal Auto;Personal L3;Offer2;Web;393.6;Four-Door Car;Medsize;A;January
ON77827;Arizona;F;Master;279022.80%;22974.0;71.0;1/0/00;Personal Auto;Four-Door Car;180.667969;RT69513;California;F;Bachelor;477475.17%;0.0;64.0;1/0/00;307.2;Personal Auto;Four-Door Car;YA71207;California;8708.27928;High School or Below;F;30090.0;73.0;0.0;Corporate Auto;329.517492;Two-Door Car;990;DA69469;Oregon;26843.12452;No;Extended;College;2011-01-16;Employed;F;36068;Rural;Married;97;0.0;10;0.0;2;Personal Auto;Personal L3;Offer2;Branch;113.367765;Two-Door Car;Medsize;A;January
